"No.","Time","Source","Destination","Protocol","Length","Info"
"150","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=123425 Win=2433 Len=0 TSval=526332 TSecr=46207"
"151","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","2962","Server: Encrypted packet (len=2896)"
"152","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=126321 Win=2433 Len=0 TSval=526332 TSecr=46207"
"153","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","2962","Server: Encrypted packet (len=2896)"
"154","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=129217 Win=2433 Len=0 TSval=526332 TSecr=46207"
"155","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","2962","Server: Encrypted packet (len=2896)"
"156","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=132113 Win=2433 Len=0 TSval=526332 TSecr=46207"
"157","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","2962","Server: Encrypted packet (len=2896)"
"158","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=135009 Win=2433 Len=0 TSval=526332 TSecr=46207"
"159","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","2962","Server: Encrypted packet (len=2896)"
"160","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=137905 Win=2433 Len=0 TSval=526342 TSecr=46208"
"161","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","2962","Server: Encrypted packet (len=2896)"
"162","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=140801 Win=2433 Len=0 TSval=526342 TSecr=46208"
"163","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","2962","Server: Encrypted packet (len=2896)"
"164","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=143697 Win=2433 Len=0 TSval=526342 TSecr=46208"
"165","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","2962","Server: Encrypted packet (len=2896)"
"166","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=146593 Win=2433 Len=0 TSval=526342 TSecr=46208"
"167","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","2962","Server: Encrypted packet (len=2896)"
"168","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=149489 Win=2433 Len=0 TSval=526342 TSecr=46208"
"169","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","2962","Server: Encrypted packet (len=2896)"
"170","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=161073 Win=2408 Len=0 TSval=526342 TSecr=46208"
"171","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","2962","Server: Encrypted packet (len=2896)"
"172","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","2962","Server: Encrypted packet (len=2896)"
"173","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","2962","Server: Encrypted packet (len=2896)"
"174","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","1682","Server: Encrypted packet (len=1616)"
"175","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=163969 Win=2433 Len=0 TSval=526345 TSecr=46210"
"176","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=166865 Win=2433 Len=0 TSval=526345 TSecr=46210"
"177","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=169761 Win=2433 Len=0 TSval=526345 TSecr=46210"
"178","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=172657 Win=2433 Len=0 TSval=526345 TSecr=46210"
"179","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=175553 Win=2433 Len=0 TSval=526345 TSecr=46210"
"180","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=109 Ack=185857 Win=2408 Len=0 TSval=526345 TSecr=46210"
"181","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","SSH","102","Client: Encrypted packet (len=36)"
"182","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","4198","Server: Encrypted packet (len=4132)"
"183","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","4198","Server: Encrypted packet (len=4132)"
"184","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","4198","Server: Encrypted packet (len=4132)"
"185","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","246","Server: Encrypted packet (len=180)"
"186","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=145 Ack=189989 Win=2433 Len=0 TSval=526367 TSecr=46214"
"187","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=145 Ack=194121 Win=2433 Len=0 TSval=526367 TSecr=46214"
"188","2017-03-22 15:30:31","192.168.100.1","192.168.60.6","TCP","66","51208  >  22 [ACK] Seq=145 Ack=198253 Win=2433 Len=0 TSval=526367 TSecr=46214"
"189","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","174","Server: Encrypted packet (len=108)"
"190","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","102","Server: Encrypted packet (len=36)"
"191","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","174","Server: Encrypted packet (len=108)"
"192","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","102","Server: Encrypted packet (len=36)"
"193","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","174","Server: Encrypted packet (len=108)"
"194","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","102","Server: Encrypted packet (len=36)"
"195","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","174","Server: Encrypted packet (len=108)"
"196","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","102","Server: Encrypted packet (len=36)"
"197","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","174","Server: Encrypted packet (len=108)"
"198","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","102","Server: Encrypted packet (len=36)"
"199","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","174","Server: Encrypted packet (len=108)"
"200","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","102","Server: Encrypted packet (len=36)"
"201","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","174","Server: Encrypted packet (len=108)"
"202","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","102","Server: Encrypted packet (len=36)"
"203","2017-03-22 15:30:31","192.168.60.6","192.168.100.1","SSH","174","Server: Encrypted packet (len=108)"
