"No.","Time","Source","Destination","Protocol","Length","Info"
"17","2018-04-15 01:12:30","95.142.40.159","10.4.14.101","HTTP","6952","HTTP/1.1 200 OK  (text/html)"
"18","2018-04-15 01:12:30","10.4.14.101","95.142.40.159","TCP","60","49397  >  80 [ACK] Seq=585 Ack=30276 Win=64240 Len=0"
"19","2018-04-15 01:12:31","10.4.14.101","95.142.40.159","HTTP","762","GET /?NjMyMTIw&IlvUjj&fds43ddf=xXrQMvWYbRXQCZ3EKv_cT6NHMVHRGUCL2Y2dmrHQefjaeFWkzrfFTF_wozKASASG6_FtdfJTDQS&BbEIEqy=Y2F0cw==&EjManH=cmVzb3J0&DFAfGfNlv=c3BvcnQ=&gOVIlqPSq=Zmx5&ZXjowJvdVQhW=cmVzb3J0&t4afa54af=wjBaGegZjnotcBA8U9aH_20DUzh-diJCA-USFaA5B-5uWErk-2V6hmbMkcssmxxWA6lETi-lLYg&HaCBwv=bWF0Y2h1cA==&OsMJbXaQQqDSVME=cmVzb3J0 HTTP/1.1 "
"20","2018-04-15 01:12:31","95.142.40.159","10.4.14.101","TCP","60","80  >  49397 [ACK] Seq=30276 Ack=1293 Win=64240 Len=0"
"21","2018-04-15 01:12:31","95.142.40.159","10.4.14.101","TCP","2814","80  >  49397 [PSH, ACK] Seq=30276 Ack=1293 Win=64240 Len=2760 [TCP segment of a reassembled PDU]"
"22","2018-04-15 01:12:31","10.4.14.101","95.142.40.159","TCP","60","49397  >  80 [ACK] Seq=1293 Ack=31736 Win=64240 Len=0"
"23","2018-04-15 01:12:31","10.4.14.101","95.142.40.159","TCP","60","49397  >  80 [ACK] Seq=1293 Ack=33036 Win=62940 Len=0"
"24","2018-04-15 01:12:31","95.142.40.159","10.4.14.101","HTTP","6340","HTTP/1.1 200 OK  (application/x-shockwave-flash)"
"25","2018-04-15 01:12:31","10.4.14.101","95.142.40.159","TCP","60","49397  >  80 [ACK] Seq=1293 Ack=39322 Win=64240 Len=0"
"26","2018-04-15 01:12:34","10.4.14.101","95.142.40.159","TCP","66","49404  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"27","2018-04-15 01:12:34","95.142.40.159","10.4.14.101","TCP","60","80  >  49404 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"28","2018-04-15 01:12:34","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"29","2018-04-15 01:12:34","10.4.14.101","95.142.40.159","HTTP","643","GET /?MTQwMjQx&nwPCUEpzCqnIG&fds43ddf=xX_QMvWYbRXQC53EKvrcT6NGMVHRHkCL2Y2dmrHQefjaeVWkzrfFTF_yozKASwSG6_FtdfJRDQS&EYaNgpdjkjbFs=Zmx5&ygjniippcUgS=c2Vh&ANvneoy=cmVzb3J0&NkQvGWbhdioNrS=bW9uZXk=&VAOcYbgUFQQz=c3BvcnQ=&gFBgggJjEx=bW9uZXk=&t4afa54af=wjBaGegRjnotfBA8U9qH_20DUzh-YiJCA_kSFaAlB-5uRErk-3F6hmbAkcskmxBWK61ENjOseYg&JisAEZw=Zmx5 HTTP/1.1 "
"30","2018-04-15 01:12:34","95.142.40.159","10.4.14.101","TCP","60","80  >  49404 [ACK] Seq=1 Ack=590 Win=64240 Len=0"
"31","2018-04-15 01:12:34","95.142.40.159","10.4.14.101","TCP","1434","80  >  49404 [PSH, ACK] Seq=1 Ack=590 Win=64240 Len=1380 [TCP segment of a reassembled PDU]"
"32","2018-04-15 01:12:34","95.142.40.159","10.4.14.101","TCP","9675","80  >  49404 [PSH, ACK] Seq=1381 Ack=590 Win=64240 Len=9621 [TCP segment of a reassembled PDU]"
"33","2018-04-15 01:12:34","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=11002 Win=64240 Len=0"
"34","2018-04-15 01:12:34","95.142.40.159","10.4.14.101","TCP","2814","80  >  49404 [PSH, ACK] Seq=11002 Ack=590 Win=64240 Len=2760 [TCP segment of a reassembled PDU]"
"35","2018-04-15 01:12:34","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=13762 Win=64240 Len=0"
"36","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","2814","80  >  49404 [PSH, ACK] Seq=13762 Ack=590 Win=64240 Len=2760 [TCP segment of a reassembled PDU]"
"37","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=16522 Win=64240 Len=0"
"38","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","4434","80  >  49404 [ACK] Seq=16522 Ack=590 Win=64240 Len=4380 [TCP segment of a reassembled PDU]"
"39","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","3954","80  >  49404 [PSH, ACK] Seq=20902 Ack=590 Win=64240 Len=3900 [TCP segment of a reassembled PDU]"
"40","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=24802 Win=64240 Len=0"
"41","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","6954","80  >  49404 [PSH, ACK] Seq=24802 Ack=590 Win=64240 Len=6900 [TCP segment of a reassembled PDU]"
"42","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=31702 Win=64240 Len=0"
"43","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","4194","80  >  49404 [PSH, ACK] Seq=31702 Ack=590 Win=64240 Len=4140 [TCP segment of a reassembled PDU]"
"44","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=35842 Win=64240 Len=0"
"45","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","2814","80  >  49404 [PSH, ACK] Seq=35842 Ack=590 Win=64240 Len=2760 [TCP segment of a reassembled PDU]"
"46","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","9714","80  >  49404 [PSH, ACK] Seq=38602 Ack=590 Win=64240 Len=9660 [TCP segment of a reassembled PDU]"
"47","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=38602 Win=64240 Len=0"
"48","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=48262 Win=63340 Len=0"
"49","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","11094","80  >  49404 [PSH, ACK] Seq=48262 Ack=590 Win=64240 Len=11040 [TCP segment of a reassembled PDU]"
"50","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=59302 Win=64240 Len=0"
"51","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","4194","80  >  49404 [PSH, ACK] Seq=59302 Ack=590 Win=64240 Len=4140 [TCP segment of a reassembled PDU]"
"52","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=63442 Win=64240 Len=0"
"53","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","6954","80  >  49404 [PSH, ACK] Seq=63442 Ack=590 Win=64240 Len=6900 [TCP segment of a reassembled PDU]"
"54","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=70342 Win=64240 Len=0"
"55","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","4194","80  >  49404 [PSH, ACK] Seq=70342 Ack=590 Win=64240 Len=4140 [TCP segment of a reassembled PDU]"
"56","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","4434","80  >  49404 [ACK] Seq=74482 Ack=590 Win=64240 Len=4380 [TCP segment of a reassembled PDU]"
"57","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","2574","80  >  49404 [PSH, ACK] Seq=78862 Ack=590 Win=64240 Len=2520 [TCP segment of a reassembled PDU]"
"58","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=74482 Win=64240 Len=0"
"59","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=81382 Win=64240 Len=0"
"60","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","8334","80  >  49404 [PSH, ACK] Seq=81382 Ack=590 Win=64240 Len=8280 [TCP segment of a reassembled PDU]"
"61","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=89662 Win=64240 Len=0"
"62","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","23514","80  >  49404 [PSH, ACK] Seq=89662 Ack=590 Win=64240 Len=23460 [TCP segment of a reassembled PDU]"
"63","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=113122 Win=58300 Len=0"
"64","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","[TCP Window Update] 49404  >  80 [ACK] Seq=590 Ack=113122 Win=64240 Len=0"
"65","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","2814","80  >  49404 [PSH, ACK] Seq=113122 Ack=590 Win=64240 Len=2760 [TCP segment of a reassembled PDU]"
"66","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=115882 Win=64240 Len=0"
"67","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","5574","80  >  49404 [PSH, ACK] Seq=115882 Ack=590 Win=64240 Len=5520 [TCP segment of a reassembled PDU]"
"68","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=121402 Win=64240 Len=0"
"69","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","2814","80  >  49404 [PSH, ACK] Seq=121402 Ack=590 Win=64240 Len=2760 [TCP segment of a reassembled PDU]"
"70","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=124162 Win=64240 Len=0"
"71","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","2814","80  >  49404 [PSH, ACK] Seq=124162 Ack=590 Win=64240 Len=2760 [TCP segment of a reassembled PDU]"
"72","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=126922 Win=64240 Len=0"
"73","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","2814","80  >  49404 [PSH, ACK] Seq=126922 Ack=590 Win=64240 Len=2760 [TCP segment of a reassembled PDU]"
"74","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=129682 Win=64240 Len=0"
"75","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","2814","80  >  49404 [PSH, ACK] Seq=129682 Ack=590 Win=64240 Len=2760 [TCP segment of a reassembled PDU]"
"76","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=132442 Win=64240 Len=0"
"77","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","15234","80  >  49404 [PSH, ACK] Seq=132442 Ack=590 Win=64240 Len=15180 [TCP segment of a reassembled PDU]"
"78","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=147622 Win=64240 Len=0"
"79","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","11094","80  >  49404 [PSH, ACK] Seq=147622 Ack=590 Win=64240 Len=11040 [TCP segment of a reassembled PDU]"
"80","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=158662 Win=54660 Len=0"
"81","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","[TCP Window Update] 49404  >  80 [ACK] Seq=590 Ack=158662 Win=64240 Len=0"
"82","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","8814","80  >  49404 [ACK] Seq=158662 Ack=590 Win=64240 Len=8760 [TCP segment of a reassembled PDU]"
"83","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","1514","80  >  49404 [ACK] Seq=167422 Ack=590 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"84","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","5014","80  >  49404 [PSH, ACK] Seq=168882 Ack=590 Win=64240 Len=4960 [TCP segment of a reassembled PDU]"
"85","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=173842 Win=64240 Len=0"
"86","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","11734","80  >  49404 [ACK] Seq=173842 Ack=590 Win=64240 Len=11680 [TCP segment of a reassembled PDU]"
"87","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","6314","80  >  49404 [PSH, ACK] Seq=185522 Ack=590 Win=64240 Len=6260 [TCP segment of a reassembled PDU]"
"88","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=191782 Win=63820 Len=0"
"89","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","11094","80  >  49404 [PSH, ACK] Seq=191782 Ack=590 Win=64240 Len=11040 [TCP segment of a reassembled PDU]"
"90","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=202002 Win=64240 Len=0"
"91","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","1434","80  >  49404 [PSH, ACK] Seq=202822 Ack=590 Win=64240 Len=1380 [TCP segment of a reassembled PDU]"
"92","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=204202 Win=64240 Len=0"
"93","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","4194","80  >  49404 [PSH, ACK] Seq=204202 Ack=590 Win=64240 Len=4140 [TCP segment of a reassembled PDU]"
"94","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=208342 Win=64240 Len=0"
"95","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","4194","80  >  49404 [PSH, ACK] Seq=208342 Ack=590 Win=64240 Len=4140 [TCP segment of a reassembled PDU]"
"96","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=212482 Win=64240 Len=0"
"97","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","8334","80  >  49404 [PSH, ACK] Seq=212482 Ack=590 Win=64240 Len=8280 [TCP segment of a reassembled PDU]"
"98","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=220762 Win=64240 Len=0"
"99","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","8814","80  >  49404 [ACK] Seq=220762 Ack=590 Win=64240 Len=8760 [TCP segment of a reassembled PDU]"
"100","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=229522 Win=64240 Len=0"
"101","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","14654","80  >  49404 [ACK] Seq=229522 Ack=590 Win=64240 Len=14600 [TCP segment of a reassembled PDU]"
"102","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","TCP","154","80  >  49404 [PSH, ACK] Seq=244122 Ack=590 Win=64240 Len=100 [TCP segment of a reassembled PDU]"
"103","2018-04-15 01:12:35","95.142.40.159","10.4.14.101","HTTP","9468","HTTP/1.1 200 OK  (application/x-msdownload)"
"104","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=244222 Win=64240 Len=0"
"105","2018-04-15 01:12:35","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [ACK] Seq=590 Ack=253636 Win=64240 Len=0"
"106","2018-04-15 01:12:36","10.4.14.101","95.142.40.159","TCP","60","49404  >  80 [RST, ACK] Seq=590 Ack=253636 Win=0 Len=0"
"107","2018-04-15 01:12:40","10.4.14.101","10.4.14.1","DNS","89","Standard query 0x097f A ipv4bot.whatismyipaddress.com"
"108","2018-04-15 01:12:40","10.4.14.1","10.4.14.101","DNS","105","Standard query response 0x097f A ipv4bot.whatismyipaddress.com A 66.171.248.178"
"109","2018-04-15 01:12:40","10.4.14.101","66.171.248.178","TCP","66","49405  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"110","2018-04-15 01:12:40","66.171.248.178","10.4.14.101","TCP","60","80  >  49405 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"111","2018-04-15 01:12:40","10.4.14.101","66.171.248.178","TCP","60","49405  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"112","2018-04-15 01:12:40","10.4.14.101","66.171.248.178","HTTP","241","GET / HTTP/1.1 "
"113","2018-04-15 01:12:40","66.171.248.178","10.4.14.101","TCP","60","80  >  49405 [ACK] Seq=1 Ack=188 Win=64240 Len=0"
"114","2018-04-15 01:12:40","66.171.248.178","10.4.14.101","HTTP","220","HTTP/1.1 200 OK  (text/html)"
"115","2018-04-15 01:12:40","10.4.14.101","66.171.248.178","TCP","60","49405  >  80 [ACK] Seq=188 Ack=168 Win=64074 Len=0"
"116","2018-04-15 01:12:40","10.4.14.101","66.171.248.178","TCP","60","49405  >  80 [FIN, ACK] Seq=188 Ack=168 Win=64074 Len=0"
"117","2018-04-15 01:12:40","66.171.248.178","10.4.14.101","TCP","60","80  >  49405 [ACK] Seq=168 Ack=189 Win=64239 Len=0"
"118","2018-04-15 01:12:40","10.4.14.101","10.4.14.1","DNS","79","Standard query 0x3af2 A ns1.corp-servers.ru"
"119","2018-04-15 01:12:41","10.4.14.1","10.4.14.101","DNS","143","Standard query response 0x3af2 A ns1.corp-servers.ru A 89.203.10.56 A 189.162.188.117 A 94.249.60.127 A 189.75.183.21"
"120","2018-04-15 01:12:41","10.4.14.101","89.203.10.56","DNS","85","Standard query 0x0001 PTR 56.10.203.89.in-addr.arpa"
"121","2018-04-15 01:12:43","10.4.14.101","89.203.10.56","DNS","85","Standard query 0x0002 A zonealarm.bit.localdomain"
"122","2018-04-15 01:12:45","10.4.14.101","89.203.10.56","DNS","85","Standard query 0x0003 AAAA zonealarm.bit.localdomain"
"123","2018-04-15 01:12:47","10.4.14.101","89.203.10.56","DNS","73","Standard query 0x0004 A zonealarm.bit"
"124","2018-04-15 01:12:47","89.203.10.56","10.4.14.101","DNS","233","Standard query response 0x0004 A zonealarm.bit A 86.121.65.11 A 46.107.194.11 A 193.33.1.19 A 92.86.0.85 A 130.204.182.230 A 46.238.18.157 A 195.222.40.54 A 62.100.255.25 A 91.196.8.41 A 91.139.196.113"
"125","2018-04-15 01:12:47","10.4.14.101","89.203.10.56","DNS","73","Standard query 0x0005 AAAA zonealarm.bit"
"126","2018-04-15 01:12:49","10.4.14.101","86.121.65.11","TCP","66","49406  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"127","2018-04-15 01:12:49","86.121.65.11","10.4.14.101","TCP","60","80  >  49406 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"128","2018-04-15 01:12:49","10.4.14.101","86.121.65.11","TCP","60","49406  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"129","2018-04-15 01:12:49","10.4.14.101","86.121.65.11","TCP","333","49406  >  80 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=279 [TCP segment of a reassembled PDU]"
"130","2018-04-15 01:12:49","86.121.65.11","10.4.14.101","TCP","60","80  >  49406 [ACK] Seq=1 Ack=280 Win=64240 Len=0"
"131","2018-04-15 01:12:49","10.4.14.101","86.121.65.11","TCP","1514","49406  >  80 [ACK] Seq=280 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"132","2018-04-15 01:12:49","86.121.65.11","10.4.14.101","TCP","60","80  >  49406 [ACK] Seq=1 Ack=1740 Win=64240 Len=0"
"133","2018-04-15 01:12:49","10.4.14.101","86.121.65.11","TCP","1514","49406  >  80 [ACK] Seq=1740 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"134","2018-04-15 01:12:49","86.121.65.11","10.4.14.101","TCP","60","80  >  49406 [ACK] Seq=1 Ack=3200 Win=64240 Len=0"
"135","2018-04-15 01:12:49","10.4.14.101","86.121.65.11","HTTP","2986","POST /lfoageore?ghay=iedea HTTP/1.1  (application/x-www-form-urlencoded)"
"136","2018-04-15 01:12:49","86.121.65.11","10.4.14.101","TCP","60","80  >  49406 [ACK] Seq=1 Ack=4660 Win=64240 Len=0"
"137","2018-04-15 01:12:49","86.121.65.11","10.4.14.101","TCP","60","80  >  49406 [ACK] Seq=1 Ack=6120 Win=64240 Len=0"
"138","2018-04-15 01:12:49","86.121.65.11","10.4.14.101","TCP","60","80  >  49406 [ACK] Seq=1 Ack=6132 Win=64240 Len=0"
"139","2018-04-15 01:12:53","72.21.81.200","10.4.14.101","TCP","60","443  >  49372 [FIN, PSH, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"140","2018-04-15 01:12:53","86.121.65.11","10.4.14.101","TCP","225","80  >  49406 [PSH, ACK] Seq=1 Ack=6132 Win=64240 Len=171 [TCP segment of a reassembled PDU]"
"141","2018-04-15 01:12:53","10.4.14.101","72.21.81.200","TCP","60","49372  >  443 [ACK] Seq=1 Ack=2 Win=64149 Len=0"
"142","2018-04-15 01:12:53","10.4.14.101","86.121.65.11","TCP","60","49406  >  80 [ACK] Seq=6132 Ack=172 Win=64069 Len=0"
"143","2018-04-15 01:12:53","86.121.65.11","10.4.14.101","HTTP","60","HTTP/1.1 201  (text/html)"
"144","2018-04-15 01:12:53","10.4.14.101","86.121.65.11","TCP","60","49406  >  80 [ACK] Seq=6132 Ack=173 Win=64069 Len=0"
"145","2018-04-15 01:12:53","10.4.14.101","86.121.65.11","TCP","60","49406  >  80 [FIN, ACK] Seq=6132 Ack=173 Win=64069 Len=0"
"146","2018-04-15 01:12:53","86.121.65.11","10.4.14.101","TCP","60","80  >  49406 [ACK] Seq=173 Ack=6133 Win=64239 Len=0"
"147","2018-04-15 01:13:10","13.107.5.80","10.4.14.101","TCP","60","80  >  49369 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"148","2018-04-15 01:13:21","10.4.14.101","10.4.14.1","DNS","79","Standard query 0x9db1 A ns1.corp-servers.ru"
"149","2018-04-15 01:13:21","10.4.14.1","10.4.14.101","DNS","143","Standard query response 0x9db1 A ns1.corp-servers.ru A 189.162.188.117 A 94.249.60.127 A 189.75.183.21 A 89.203.10.56"
"150","2018-04-15 01:13:21","10.4.14.101","189.162.188.117","DNS","88","Standard query 0x0001 PTR 117.188.162.189.in-addr.arpa"
"151","2018-04-15 01:13:23","10.4.14.101","189.162.188.117","DNS","85","Standard query 0x0002 A zonealarm.bit.localdomain"
"152","2018-04-15 01:13:23","10.4.14.101","72.21.81.200","TCP","60","49371  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"153","2018-04-15 01:13:23","72.21.81.200","10.4.14.101","TCP","60","443  >  49371 [ACK] Seq=1 Ack=2 Win=64239 Len=0"
"154","2018-04-15 01:13:23","10.4.14.101","72.21.81.200","TCP","60","49372  >  443 [FIN, ACK] Seq=1 Ack=2 Win=64149 Len=0"
"155","2018-04-15 01:13:23","72.21.81.200","10.4.14.101","TCP","60","443  >  49372 [ACK] Seq=2 Ack=2 Win=64239 Len=0"
"156","2018-04-15 01:13:23","10.4.14.101","204.79.197.200","TCP","60","49368  >  80 [FIN, ACK] Seq=1 Ack=1 Win=63788 Len=0"
"157","2018-04-15 01:13:23","204.79.197.200","10.4.14.101","TCP","60","80  >  49368 [ACK] Seq=1 Ack=2 Win=64239 Len=0"
"158","2018-04-15 01:13:23","10.4.14.101","204.79.197.200","TCP","60","49367  >  80 [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
